"","ID","fileID","condition","speakerID","Target","Response","autoscore","Response.R","autoscore.R"
"19425","L6","AA_word_ConvNoMask_teen","ConvNoMask","AA","teen","team",0,"",NA
"19426","L6","AA_word_ConvNoMask_ten","ConvNoMask","AA","ten","ten",1,"",NA
"19427","L6","AA_word_ConvNoMask_tip","ConvNoMask","AA","tip","tip",1,"",NA
"19428","L6","AA_word_ConvNoMask_tot","ConvNoMask","AA","tot","taught",1,"",NA
"19429","L6","AA_word_ConvNoMask_vat","ConvNoMask","AA","vat","that",0,"",NA
"19430","L6","RL_word_ClearMask_bag","ClearMask","RL","bag","bag",1,"",NA
"19431","L6","RL_word_ClearMask_bat","ClearMask","RL","bat","that",0,"",NA
"19432","L6","RL_word_ClearMask_beat","ClearMask","RL","beat","feet",0,"",NA
"19433","L6","RL_word_ClearMask_book","ClearMask","RL","book","book",1,"",NA
"19434","L6","RL_word_ClearMask_boot","ClearMask","RL","boot","boot",1,"",NA
"19435","L6","RL_word_ClearMask_cab","ClearMask","RL","cab","cab",1,"",NA
"19436","L6","RL_word_ClearMask_can","ClearMask","RL","can","can ",1,"",NA
"19437","L6","RL_word_ClearMask_cap","ClearMask","RL","cap","cap",1,"",NA
"19438","L6","RL_word_ClearMask_chai","ClearMask","RL","chai","shy",0,"",NA
"19439","L6","RL_word_ClearMask_cheap","ClearMask","RL","cheap","sheep",0,"",NA
"19440","L6","RL_word_ClearMask_chip","ClearMask","RL","chip","chip",1,"",NA
"19441","L6","RL_word_ClearMask_dot","ClearMask","RL","dot","dot",1,"",NA
"19442","L6","RL_word_ClearMask_eat","ClearMask","RL","eat","eat",1,"",NA
"19443","L6","RL_word_ClearMask_fat","ClearMask","RL","fat","that",0,"",NA
"19444","L6","RL_word_ClearMask_feet","ClearMask","RL","feet","eat",0,"",NA
"19445","L6","RL_word_ClearMask_fit","ClearMask","RL","fit","bit",0,"",NA
"19446","L6","RL_word_ClearMask_gap","ClearMask","RL","gap","gap",1,"",NA
"19447","L6","RL_word_ClearMask_heat","ClearMask","RL","heat","feet",0,"",NA
"19448","L6","RL_word_ClearMask_hit","ClearMask","RL","hit","hit",1,"",NA
"19449","L6","RL_word_ClearMask_hot","ClearMask","RL","hot","pot",0,"",NA
"19450","L6","RL_word_ClearMask_it","ClearMask","RL","it","it",1,"",NA
"19451","L6","RL_word_ClearMask_keen","ClearMask","RL","keen","can",0,"",NA
"19452","L6","RL_word_ClearMask_knot","ClearMask","RL","knot","not",1,"",NA
"19453","L6","RL_word_ClearMask_mad","ClearMask","RL","mad","mad",1,"",NA
"19454","L6","RL_word_ClearMask_neat","ClearMask","RL","neat","neat",1,"",NA
"19455","L6","RL_word_ClearMask_pad","ClearMask","RL","pad","had",0,"",NA
"19456","L6","RL_word_ClearMask_pat","ClearMask","RL","pat","pat",1,"",NA
"19457","L6","RL_word_ClearMask_sheep","ClearMask","RL","sheep","sheep",1,"",NA
"19458","L6","RL_word_ClearMask_ship","ClearMask","RL","ship","ship",1,"",NA
"19459","L6","RL_word_ClearMask_shy","ClearMask","RL","shy","shy",1,"",NA
"19460","L6","RL_word_ClearMask_sigh","ClearMask","RL","sigh","sight",0,"",NA
"19461","L6","RL_word_ClearMask_sip","ClearMask","RL","sip","sit",0,"",NA
"19462","L6","RL_word_ClearMask_tan","ClearMask","RL","tan","tan",1,"",NA
"19463","L6","RL_word_ClearMask_teen","ClearMask","RL","teen","teen",1,"",NA
"19464","L6","RL_word_ClearMask_ten","ClearMask","RL","ten","ten",1,"",NA
"19465","L6","RL_word_ClearMask_tip","ClearMask","RL","tip","tip",1,"",NA
"19466","L6","RL_word_ClearMask_tot","ClearMask","RL","tot","taught",1,"",NA
"19467","L6","RL_word_ClearMask_vat","ClearMask","RL","vat","that",0,"",NA
"19468","L6","RL_word_ConvMask_back","ConvMask","RL","back","back",1,"",NA
"19469","L6","RL_word_ConvMask_bag","ConvMask","RL","bag","bad",0,"",NA
"19470","L6","RL_word_ConvMask_bat","ConvMask","RL","bat","that",0,"",NA
"19471","L6","RL_word_ConvMask_beat","ConvMask","RL","beat","beat",1,"",NA
"19472","L6","RL_word_ConvMask_book","ConvMask","RL","book","book",1,"",NA
"19473","L6","RL_word_ConvMask_boot","ConvMask","RL","boot","boot",1,"",NA
"19474","L6","RL_word_ConvMask_cab","ConvMask","RL","cab","had",0,"",NA
"19475","L6","RL_word_ConvMask_can","ConvMask","RL","can","can",1,"",NA
"19476","L6","RL_word_ConvMask_cap","ConvMask","RL","cap","cap",1,"",NA
"19477","L6","RL_word_ConvMask_chai","ConvMask","RL","chai","tie",0,"",NA
"19478","L6","RL_word_ConvMask_cheap","ConvMask","RL","cheap","cheap",1,"",NA
"19479","L6","RL_word_ConvMask_chip","ConvMask","RL","chip","chip",1,"",NA
"19480","L6","RL_word_ConvMask_dot","ConvMask","RL","dot","dot",1,"",NA
"19481","L6","RL_word_ConvMask_eat","ConvMask","RL","eat","feet",0,"",NA
"19482","L6","RL_word_ConvMask_fat","ConvMask","RL","fat","that",0,"",NA
"19483","L6","RL_word_ConvMask_feet","ConvMask","RL","feet","feet",1,"",NA
"19484","L6","RL_word_ConvMask_fit","ConvMask","RL","fit","fit",1,"",NA
"19485","L6","RL_word_ConvMask_gap","ConvMask","RL","gap","gap",1,"",NA
"19486","L6","RL_word_ConvMask_heat","ConvMask","RL","heat","eat",0,"",NA
"19487","L6","RL_word_ConvMask_hit","ConvMask","RL","hit","hit",1,"",NA
"19488","L6","RL_word_ConvMask_hot","ConvMask","RL","hot","taught",0,"",NA
"19489","L6","RL_word_ConvMask_it","ConvMask","RL","it","it",1,"",NA
"19490","L6","RL_word_ConvMask_keen","ConvMask","RL","keen","keen",1,"",NA
"19491","L6","RL_word_ConvMask_knot","ConvMask","RL","knot","not",1,"",NA
"19492","L6","RL_word_ConvMask_mad","ConvMask","RL","mad","mad",1,"",NA
"19493","L6","RL_word_ConvMask_neat","ConvMask","RL","neat","meat",0,"",NA
"19494","L6","RL_word_ConvMask_pad","ConvMask","RL","pad","pad",1,"",NA
"19495","L6","RL_word_ConvMask_pat","ConvMask","RL","pat","pat",1,"",NA
"19496","L6","RL_word_ConvMask_sheep","ConvMask","RL","sheep","sheep",1,"",NA
"19497","L6","RL_word_ConvMask_ship","ConvMask","RL","ship","ship",1,"",NA
"19498","L6","RL_word_ConvMask_shy","ConvMask","RL","shy","shy",1,"",NA
"19499","L6","RL_word_ConvMask_sigh","ConvMask","RL","sigh","sight",0,"",NA
"19500","L6","RL_word_ConvMask_sip","ConvMask","RL","sip","sip",1,"",NA
"19501","L6","RL_word_ConvMask_tan","ConvMask","RL","tan","tan",1,"",NA
"19502","L6","RL_word_ConvMask_teen","ConvMask","RL","teen","team",0,"",NA
"19503","L6","RL_word_ConvMask_ten","ConvMask","RL","ten","ten",1,"",NA
"19504","L6","RL_word_ConvMask_tip","ConvMask","RL","tip","tip",1,"",NA
"19505","L6","RL_word_ConvMask_tot","ConvMask","RL","tot","taught",1,"",NA
"19506","L6","RL_word_ConvMask_vat","ConvMask","RL","vat","that",0,"that",0
"19507","L6","RL_word_ConvNoMask_back","ConvNoMask","RL","back","back",1,"",NA
"19508","L6","RL_word_ConvNoMask_bag","ConvNoMask","RL","bag","bag",1,"",NA
"19509","L6","RL_word_ConvNoMask_bat","ConvNoMask","RL","bat","bat",1,"",NA
"19510","L6","RL_word_ConvNoMask_beat","ConvNoMask","RL","beat","beat",1,"",NA
"19511","L6","RL_word_ConvNoMask_book","ConvNoMask","RL","book","book",1,"",NA
"19512","L6","RL_word_ConvNoMask_boot","ConvNoMask","RL","boot","beat",0,"",NA
"19513","L6","RL_word_ConvNoMask_cab","ConvNoMask","RL","cab","cab",1,"",NA
"19514","L6","RL_word_ConvNoMask_can","ConvNoMask","RL","can","can",1,"",NA
"19515","L6","RL_word_ConvNoMask_cap","ConvNoMask","RL","cap","cab",0,"",NA
"19516","L6","RL_word_ConvNoMask_chai","ConvNoMask","RL","chai","shy",0,"",NA
"19517","L6","RL_word_ConvNoMask_cheap","ConvNoMask","RL","cheap","cheap",1,"",NA
"19518","L6","RL_word_ConvNoMask_chip","ConvNoMask","RL","chip","chip",1,"",NA
"19519","L6","RL_word_ConvNoMask_dot","ConvNoMask","RL","dot","dot",1,"",NA
"19520","L6","RL_word_ConvNoMask_eat","ConvNoMask","RL","eat","eat",1,"",NA
"19521","L6","RL_word_ConvNoMask_fat","ConvNoMask","RL","fat","that",0,"",NA
"19522","L6","RL_word_ConvNoMask_feet","ConvNoMask","RL","feet","feet",1,"",NA
"19523","L6","RL_word_ConvNoMask_fit","ConvNoMask","RL","fit","bit",0,"",NA
"19524","L6","RL_word_ConvNoMask_gap","ConvNoMask","RL","gap","gap",1,"",NA
"19525","L6","RL_word_ConvNoMask_heat","ConvNoMask","RL","heat","heat",1,"",NA
"19526","L6","RL_word_ConvNoMask_hit","ConvNoMask","RL","hit","hit",1,"",NA
"19527","L6","RL_word_ConvNoMask_hot","ConvNoMask","RL","hot","taught",0,"",NA
"19528","L6","RL_word_ConvNoMask_it","ConvNoMask","RL","it","it",1,"",NA
"19529","L6","RL_word_ConvNoMask_keen","ConvNoMask","RL","keen","pea",0,"",NA
"19530","L6","RL_word_ConvNoMask_knot","ConvNoMask","RL","knot","not",1,"",NA
"19531","L6","RL_word_ConvNoMask_mad","ConvNoMask","RL","mad","bad",0,"",NA
"19532","L6","RL_word_ConvNoMask_neat","ConvNoMask","RL","neat","beat",0,"",NA
"19533","L6","RL_word_ConvNoMask_pad","ConvNoMask","RL","pad","had",0,"",NA
"19534","L6","RL_word_ConvNoMask_pat","ConvNoMask","RL","pat","hat",0,"",NA
"19535","L6","RL_word_ConvNoMask_sheep","ConvNoMask","RL","sheep","sheep",1,"",NA
"19536","L6","RL_word_ConvNoMask_ship","ConvNoMask","RL","ship","ship",1,"",NA
"19537","L6","RL_word_ConvNoMask_shy","ConvNoMask","RL","shy","shy",1,"",NA
"19538","L6","RL_word_ConvNoMask_sigh","ConvNoMask","RL","sigh","sigh",1,"",NA
"19539","L6","RL_word_ConvNoMask_sip","ConvNoMask","RL","sip","sip",1,"",NA
"19540","L6","RL_word_ConvNoMask_tan","ConvNoMask","RL","tan","tan",1,"",NA
"19541","L6","RL_word_ConvNoMask_teen","ConvNoMask","RL","teen","tea",0,"",NA
"19542","L6","RL_word_ConvNoMask_ten","ConvNoMask","RL","ten","ten",1,"",NA
"19543","L6","RL_word_ConvNoMask_tip","ConvNoMask","RL","tip","tip",1,"",NA
"19544","L6","RL_word_ConvNoMask_tot","ConvNoMask","RL","tot","taught",1,"",NA
"19545","L6","RL_word_ConvNoMask_vat","ConvNoMask","RL","vat","that",0,"",NA
"19546","L6","SK_word_ClearMask_back","ClearMask","SK","back","that",0,"",NA
"19547","L6","SK_word_ClearMask_bag","ClearMask","SK","bag","dad",0,"",NA
"19548","L6","SK_word_ClearMask_bat","ClearMask","SK","bat","fat",0,"",NA
"19549","L6","SK_word_ClearMask_beat","ClearMask","SK","beat","keep",0,"",NA
"19550","L6","SK_word_ClearMask_book","ClearMask","SK","book","book",1,"",NA
"19551","L6","SK_word_ClearMask_boot","ClearMask","SK","boot","boot",1,"",NA
"19552","L6","SK_word_ClearMask_cab","ClearMask","SK","cab","come",0,"",NA
"19553","L6","SK_word_ClearMask_can","ClearMask","SK","can","can",1,"",NA
"19554","L6","SK_word_ClearMask_cap","ClearMask","SK","cap","half",0,"",NA
"19555","L6","SK_word_ClearMask_chai","ClearMask","SK","chai","time",0,"",NA
"19556","L6","SK_word_ClearMask_cheap","ClearMask","SK","cheap","eat",0,"",NA
"19557","L6","SK_word_ClearMask_chip","ClearMask","SK","chip","sip",0,"",NA
"19558","L6","SK_word_ClearMask_dot","ClearMask","SK","dot","dot",1,"",NA
"19559","L6","SK_word_ClearMask_eat","ClearMask","SK","eat","eat",1,"",NA
"19560","L6","SK_word_ClearMask_fat","ClearMask","SK","fat","hat",0,"",NA
"19561","L6","SK_word_ClearMask_feet","ClearMask","SK","feet","eat",0,"",NA
"19562","L6","SK_word_ClearMask_fit","ClearMask","SK","fit","chip",0,"",NA
"19563","L6","SK_word_ClearMask_gap","ClearMask","SK","gap","that",0,"",NA
"19564","L6","SK_word_ClearMask_heat","ClearMask","SK","heat","teach",0,"",NA
"19565","L6","SK_word_ClearMask_hit","ClearMask","SK","hit","hit",1,"",NA
"19566","L6","SK_word_ClearMask_hot","ClearMask","SK","hot","taught",0,"",NA
"19567","L6","SK_word_ClearMask_it","ClearMask","SK","it","kid",0,"",NA
"19568","L6","SK_word_ClearMask_keen","ClearMask","SK","keen","keen",1,"",NA
"19569","L6","SK_word_ClearMask_knot","ClearMask","SK","knot","not",1,"",NA
"19570","L6","SK_word_ClearMask_mad","ClearMask","SK","mad","dodge",0,"",NA
"19571","L6","SK_word_ClearMask_neat","ClearMask","SK","neat","meat",0,"",NA
"19572","L6","SK_word_ClearMask_pad","ClearMask","SK","pad","had",0,"",NA
"19573","L6","SK_word_ClearMask_pat","ClearMask","SK","pat","hot",0,"",NA
"19574","L6","SK_word_ClearMask_sheep","ClearMask","SK","sheep","team",0,"",NA
"19575","L6","SK_word_ClearMask_ship","ClearMask","SK","ship","hip",0,"",NA
"19576","L6","SK_word_ClearMask_shy","ClearMask","SK","shy","shy",1,"",NA
"19577","L6","SK_word_ClearMask_sigh","ClearMask","SK","sigh","shy",0,"",NA
"19578","L6","SK_word_ClearMask_sip","ClearMask","SK","sip","fifth",0,"",NA
"19579","L6","SK_word_ClearMask_tan","ClearMask","SK","tan","pan",0,"",NA
"19580","L6","SK_word_ClearMask_teen","ClearMask","SK","teen","team",0,"",NA
"19581","L6","SK_word_ClearMask_ten","ClearMask","SK","ten","ten",1,"",NA
"19582","L6","SK_word_ClearMask_tip","ClearMask","SK","tip","tip",1,"",NA
"19583","L6","SK_word_ClearMask_tot","ClearMask","SK","tot","taught",1,"",NA
"19584","L6","SK_word_ClearMask_vat","ClearMask","SK","vat","dot",0,"",NA
"19585","L6","SK_word_ConvMask_back","ConvMask","SK","back","bat",0,"",NA
"19586","L6","SK_word_ConvMask_bag","ConvMask","SK","bag","catch",0,"",NA
"19587","L6","SK_word_ConvMask_bat","ConvMask","SK","bat","not",0,"",NA
"19588","L6","SK_word_ConvMask_beat","ConvMask","SK","beat","heat",0,"",NA
"19589","L6","SK_word_ConvMask_book","ConvMask","SK","book","book",1,"",NA
"19590","L6","SK_word_ConvMask_boot","ConvMask","SK","boot","boot",1,"",NA
"19591","L6","SK_word_ConvMask_cab","ConvMask","SK","cab","catch",0,"",NA
"19592","L6","SK_word_ConvMask_can","ConvMask","SK","can","tan",0,"",NA
"19593","L6","SK_word_ConvMask_cap","ConvMask","SK","cap","hat",0,"",NA
"19594","L6","SK_word_ConvMask_chai","ConvMask","SK","chai","tie",0,"",NA
"19595","L6","SK_word_ConvMask_cheap","ConvMask","SK","cheap","sheep",0,"",NA
"19596","L6","SK_word_ConvMask_chip","ConvMask","SK","chip","trip",0,"",NA
"19597","L6","SK_word_ConvMask_dot","ConvMask","SK","dot","dog",0,"",NA
"19598","L6","SK_word_ConvMask_eat","ConvMask","SK","eat","beach",0,"",NA
"19599","L6","SK_word_ConvMask_fat","ConvMask","SK","fat","had",0,"",NA
"19600","L6","SK_word_ConvMask_feet","ConvMask","SK","feet","feet",1,"",NA
"19601","L6","SK_word_ConvMask_fit","ConvMask","SK","fit","ship",0,"",NA
"19602","L6","SK_word_ConvMask_gap","ConvMask","SK","gap","that",0,"",NA
"19603","L6","SK_word_ConvMask_heat","ConvMask","SK","heat","eat",0,"",NA
"19604","L6","SK_word_ConvMask_hit","ConvMask","SK","hit","tip",0,"",NA
"19605","L6","SK_word_ConvMask_hot","ConvMask","SK","hot","taught",0,"",NA
"19606","L6","SK_word_ConvMask_it","ConvMask","SK","it","tip",0,"",NA
"19607","L6","SK_word_ConvMask_keen","ConvMask","SK","keen","can",0,"",NA
"19608","L6","SK_word_ConvMask_knot","ConvMask","SK","knot","not",1,"",NA
"19609","L6","SK_word_ConvMask_mad","ConvMask","SK","mad","mad",1,"",NA
"19610","L6","SK_word_ConvMask_neat","ConvMask","SK","neat","neat",1,"",NA
"19611","L6","SK_word_ConvMask_pad","ConvMask","SK","pad","had",0,"",NA
"19612","L6","SK_word_ConvMask_pat","ConvMask","SK","pat","hat",0,"",NA
"19613","L6","SK_word_ConvMask_sheep","ConvMask","SK","sheep","beach",0,"",NA
"19614","L6","SK_word_ConvMask_ship","ConvMask","SK","ship","ship",1,"",NA
"19615","L6","SK_word_ConvMask_shy","ConvMask","SK","shy","tie",0,"",NA
"19616","L6","SK_word_ConvMask_sigh","ConvMask","SK","sigh","ride",0,"",NA
"19617","L6","SK_word_ConvMask_sip","ConvMask","SK","sip","thing",0,"",NA
"19618","L6","SK_word_ConvMask_tan","ConvMask","SK","tan","tan",1,"",NA
"19619","L6","SK_word_ConvMask_teen","ConvMask","SK","teen","team",0,"",NA
"19620","L6","SK_word_ConvMask_ten","ConvMask","SK","ten","ten",1,"",NA
"19621","L6","SK_word_ConvMask_tip","ConvMask","SK","tip","tip",1,"",NA
"19622","L6","SK_word_ConvMask_tot","ConvMask","SK","tot","car",0,"",NA
"19623","L6","SK_word_ConvMask_vat","ConvMask","SK","vat","that",0,"",NA
"19624","L6","SK_word_ConvNoMask_back","ConvNoMask","SK","back","hat",0,"that",0
"19625","L6","SK_word_ConvNoMask_bag","ConvNoMask","SK","bag","bag",1,"",NA
"19626","L6","SK_word_ConvNoMask_bat","ConvNoMask","SK","bat","half",0,"",NA
"19627","L6","SK_word_ConvNoMask_beat","ConvNoMask","SK","beat","beat",1,"",NA
"19628","L6","SK_word_ConvNoMask_book","ConvNoMask","SK","book","book",1,"",NA
"19629","L6","SK_word_ConvNoMask_boot","ConvNoMask","SK","boot","boot",1,"",NA
"19630","L6","SK_word_ConvNoMask_cab","ConvNoMask","SK","cab","cab",1,"",NA
"19631","L6","SK_word_ConvNoMask_can","ConvNoMask","SK","can","can",1,"",NA
"19632","L6","SK_word_ConvNoMask_cap","ConvNoMask","SK","cap","cat",0,"",NA
"19633","L6","SK_word_ConvNoMask_chai","ConvNoMask","SK","chai","tie",0,"",NA
"19634","L6","SK_word_ConvNoMask_cheap","ConvNoMask","SK","cheap","heat",0,"",NA
"19635","L6","SK_word_ConvNoMask_chip","ConvNoMask","SK","chip","hip",0,"",NA
"19636","L6","SK_word_ConvNoMask_dot","ConvNoMask","SK","dot","dot",1,"",NA
"19637","L6","SK_word_ConvNoMask_eat","ConvNoMask","SK","eat","eat",1,"",NA
"19638","L6","SK_word_ConvNoMask_fat","ConvNoMask","SK","fat","cat",0,"",NA
"19639","L6","SK_word_ConvNoMask_feet","ConvNoMask","SK","feet","eat",0,"",NA
"19640","L6","SK_word_ConvNoMask_fit","ConvNoMask","SK","fit","fifth",0,"",NA
"19641","L6","SK_word_ConvNoMask_gap","ConvNoMask","SK","gap","dot",0,"",NA
"19642","L6","SK_word_ConvNoMask_heat","ConvNoMask","SK","heat","teach",0,"",NA
"19643","L6","SK_word_ConvNoMask_hit","ConvNoMask","SK","hit","hit",1,"",NA
"19644","L6","SK_word_ConvNoMask_hot","ConvNoMask","SK","hot","pot",0,"",NA
"19645","L6","SK_word_ConvNoMask_it","ConvNoMask","SK","it","it",1,"",NA
"19646","L6","SK_word_ConvNoMask_keen","ConvNoMask","SK","keen","team",0,"",NA
"19647","L6","SK_word_ConvNoMask_knot","ConvNoMask","SK","knot","not",1,"",NA
"19648","L6","SK_word_ConvNoMask_mad","ConvNoMask","SK","mad","mad",1,"",NA
"19649","L6","SK_word_ConvNoMask_neat","ConvNoMask","SK","neat","neat",1,"",NA
"19650","L6","SK_word_ConvNoMask_pad","ConvNoMask","SK","pad","had",0,"",NA
"19651","L6","SK_word_ConvNoMask_pat","ConvNoMask","SK","pat","had",0,"",NA
"19652","L6","SK_word_ConvNoMask_sheep","ConvNoMask","SK","sheep","eat",0,"",NA
"19653","L6","SK_word_ConvNoMask_ship","ConvNoMask","SK","ship","sip",0,"",NA
"19654","L6","SK_word_ConvNoMask_shy","ConvNoMask","SK","shy","shy",1,"",NA
"19655","L6","SK_word_ConvNoMask_sigh","ConvNoMask","SK","sigh","thigh",0,"",NA
"19656","L6","SK_word_ConvNoMask_sip","ConvNoMask","SK","sip","sip",1,"",NA
"19657","L6","SK_word_ConvNoMask_tan","ConvNoMask","SK","tan","tan",1,"",NA
"19658","L6","SK_word_ConvNoMask_teen","ConvNoMask","SK","teen","team",0,"",NA
"19659","L6","SK_word_ConvNoMask_ten","ConvNoMask","SK","ten","hat",0,"",NA
"19660","L6","SK_word_ConvNoMask_tip","ConvNoMask","SK","tip","tip",1,"",NA
"19661","L6","SK_word_ConvNoMask_tot","ConvNoMask","SK","tot","taught",1,"",NA
"19662","L6","SK_word_ConvNoMask_vat","ConvNoMask","SK","vat","fat",0,"",NA
"19663","L60","AA_word_ClearMask_back","ClearMask","AA","back","back",1,"",NA
"19664","L60","AA_word_ClearMask_bag","ClearMask","AA","bag","bag",1,"",NA
"19665","L60","AA_word_ClearMask_bat","ClearMask","AA","bat","bat",1,"",NA
"19666","L60","AA_word_ClearMask_beat","ClearMask","AA","beat","beat",1,"",NA
"19667","L60","AA_word_ClearMask_book","ClearMask","AA","book","book",1,"",NA
"19668","L60","AA_word_ClearMask_boot","ClearMask","AA","boot","boot",1,"",NA
"19669","L60","AA_word_ClearMask_cab","ClearMask","AA","cab","cab",1,"",NA
"19670","L60","AA_word_ClearMask_can","ClearMask","AA","can","can",1,"",NA
"19671","L60","AA_word_ClearMask_cap","ClearMask","AA","cap","cap",1,"",NA
"19672","L60","AA_word_ClearMask_chai","ClearMask","AA","chai","chi",1,"",NA
"19673","L60","AA_word_ClearMask_cheap","ClearMask","AA","cheap","cheap",1,"",NA
"19674","L60","AA_word_ClearMask_chip","ClearMask","AA","chip","chip",1,"",NA
"19675","L60","AA_word_ClearMask_dot","ClearMask","AA","dot","dot",1,"",NA
"19676","L60","AA_word_ClearMask_eat","ClearMask","AA","eat","eat",1,"eat",1
"19677","L60","AA_word_ClearMask_fat","ClearMask","AA","fat","fat",1,"",NA
"19678","L60","AA_word_ClearMask_feet","ClearMask","AA","feet","beat",0,"",NA
"19679","L60","AA_word_ClearMask_fit","ClearMask","AA","fit","fit",1,"",NA
"19680","L60","AA_word_ClearMask_gap","ClearMask","AA","gap","gap",1,"",NA
"19681","L60","AA_word_ClearMask_heat","ClearMask","AA","heat","heat",1,"",NA
"19682","L60","AA_word_ClearMask_hit","ClearMask","AA","hit","hit",1,"",NA
"19683","L60","AA_word_ClearMask_hot","ClearMask","AA","hot","hot",1,"",NA
"19684","L60","AA_word_ClearMask_it","ClearMask","AA","it","it",1,"",NA
"19685","L60","AA_word_ClearMask_keen","ClearMask","AA","keen","keen",1,"",NA
"19686","L60","AA_word_ClearMask_knot","ClearMask","AA","knot","not",1,"",NA
"19687","L60","AA_word_ClearMask_mad","ClearMask","AA","mad","mad",1,"",NA
"19688","L60","AA_word_ClearMask_neat","ClearMask","AA","neat","meat",0,"",NA
"19689","L60","AA_word_ClearMask_pad","ClearMask","AA","pad","pad",1,"",NA
"19690","L60","AA_word_ClearMask_pat","ClearMask","AA","pat","pat",1,"",NA
"19691","L60","AA_word_ClearMask_sheep","ClearMask","AA","sheep","sheep",1,"",NA
"19692","L60","AA_word_ClearMask_ship","ClearMask","AA","ship","ship",1,"",NA
"19693","L60","AA_word_ClearMask_shy","ClearMask","AA","shy","shy",1,"",NA
"19694","L60","AA_word_ClearMask_sigh","ClearMask","AA","sigh","sigh",1,"",NA
"19695","L60","AA_word_ClearMask_sip","ClearMask","AA","sip","sip",1,"",NA
"19696","L60","AA_word_ClearMask_tan","ClearMask","AA","tan","tan",1,"",NA
"19697","L60","AA_word_ClearMask_teen","ClearMask","AA","teen","teen",1,"",NA
"19698","L60","AA_word_ClearMask_ten","ClearMask","AA","ten","ten",1,"",NA
"19699","L60","AA_word_ClearMask_tip","ClearMask","AA","tip","tip",1,"",NA
"19700","L60","AA_word_ClearMask_tot","ClearMask","AA","tot","taught",1,"",NA
"19701","L60","AA_word_ClearMask_vat","ClearMask","AA","vat","that",0,"",NA
"19702","L60","AA_word_ConvMask_back","ConvMask","AA","back","back",1,"",NA
"19703","L60","AA_word_ConvMask_bag","ConvMask","AA","bag","bag",1,"",NA
